  Vessel_5,311980,11, 1, 13, 11, 304.5493056, -70.87006 ,  42.81292,10.0,      11.5,      47.6,    1006.0,  6.40,238.00,  2019,     0
  Vessel_5,311980,11, 1, 14, 11, 304.5909722, -70.87012 ,  42.81314,10.0,      11.2,      40.1,    1007.0,  5.80,242.00,  2019,     0
  Vessel_5,311980,11, 1, 15, 10, 304.6319444, -70.87010 ,  42.81296,10.0,      12.1,      36.2,    1008.0,  6.70,246.00,  2019,     0
  Vessel_5,311980,11, 1, 16, 12, 304.6750000, -70.87003 ,  42.81285,10.0,      12.7,      33.3,    1009.0,  6.80,255.00,  2019,     0
  Vessel_5,311980,11, 1, 17, 12, 304.7166667, -70.87003 ,  42.81287,10.0,      13.4,      30.2,    1009.0,  7.90,262.00,  2019,     0
  Vessel_5,311980,11, 1, 18, 12, 304.7583333, -70.87006 ,  42.81293,10.0,      13.2,      31.2,    1010.0,  8.50,263.00,  2019,     0
  Vessel_5,311980,11, 1, 19, 12, 304.8000000, -70.87008 ,  42.81288,10.0,      12.7,      32.4,    1012.0,  8.40,269.00,  2019,     0
  Vessel_5,311980,11, 1, 20, 11, 304.8409722, -70.87008 ,  42.81287,10.0,      12.0,      33.7,    1014.0,  7.60,263.00,  2019,     0
  Vessel_5,311980,11, 1, 21, 11, 304.8826389, -70.87010 ,  42.81291,10.0,      11.1,      36.3,    1015.0,  6.50,262.00,  2019,     0
  Vessel_5,311980,11, 1, 22, 11, 304.9243056, -70.87010 ,  42.81287,10.0,       9.6,      39.9,    1017.0,  4.80,256.00,  2019,     0
  Vessel_5,311980,11, 1, 23, 13, 304.9673611, -70.87008 ,  42.81286,10.0,       8.7,      41.5,    1019.0,  3.80,255.00,  2019,     0
  Vessel_5,311980,11, 2,  0, 59, 305.0409722, -70.87003 ,  42.81291,10.0,       7.3,      46.2,    1021.0,  2.00,243.00,  2019,     0
  Vessel_5,311980,11, 2,  1, 59, 305.0826389, -70.87003 ,  42.81288,10.0,       6.7,      48.3,    1022.0,  1.80,238.00,  2019,     0
